eco_region,island,island_lng,island_lat,site_name,site_type,lng,lat,date,depth,HC,SC,RKC,NIA,SP,RC,RB,SD,SI,OT,BF,SL,SN,BC,HW,BP,PF,ME,GR,BCS,DU,PU,CU,SCU,COT,TR,LO,GC,CDBA,CDD,CDO,TFN,TG,BNP,BNC,BB,WB,SH,TU,SR,Other
North Borneo,Pulau Tiga,115.654826,5.724042,Tanjung Putri,,115.65325,5.708611,2020/7/21,7,0.2375,0,0,0.1875,0.0688,0.2063,0.1625,0.1063,0.025,0.0063,0.5,0.25,13.75,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Tagi Beach,,115.672444,5.712806,2020/7/21,5,0.2125,0,0,0.0375,0.025,0.3875,0.1563,0,0.1625,0.0188,0,0,0.75,0,0,0,3,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0.5,0.25,0,1,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Mid Reef,10m,118.071444,6.173361,2020/7/21,10,0.375,0.0313,0,0,0,0.25,0.15,0.1313,0.05,0.0125,3.25,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Selingan,5m,118.063389,6.180222,2020/7/21,5,0.3563,0.1188,0,0.0563,0,0.3375,0.0063,0.0688,0,0.0563,0,0,0,0,0,0,0.75,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Selingan,10m,118.063389,6.180222,2020/7/21,10,0.7375,0.0188,0.0125,0,0,0.0875,0.0813,0.025,0.025,0.0125,0.75,0,0,0,0,0,2.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Senanggol,,115.699306,5.874694,2020/7/22,6,0.0563,0,0,0.0125,0.0063,0.1563,0.6563,0.1125,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0,1,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Mid Reef,,115.628417,5.705028,2020/7/22,10,0.4188,0.0063,0.0125,0.025,0.1125,0.3125,0.1,0.0063,0,0.0063,1.5,0,5,0,0,0,1,0,0.75,0,7,0,0,0,0,0,0,3,1,0,1,0.25,0,0,1,0,0,0,0,0,0
North Borneo,Pulau Tiga,115.654826,5.724042,Larai-Larai Midreef,,115.60795,5.72965,2020/7/22,7,0.5063,0,0.0063,0.05,0.0375,0.2625,0.0813,0.05,0,0.0063,4.25,0,7.5,0,0,0,1.75,0,0,0,2.75,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Mid Reef,5m,118.071444,6.173361,2020/7/22,5,0.3688,0.0063,0,0.0563,0.0375,0.2938,0.1188,0.1125,0.0063,0,0.75,0,0,0,0,0,1,0,0,0,5.75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 1,5m,118.108972,6.169861,2020/7/22,5,0.3,0.0875,0.0063,0.05,0.0188,0.2438,0.075,0.2125,0,0.0063,1.75,0.25,0,0,0,0,2,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 1,10m,118.108972,6.169861,2020/7/22,10,0.3625,0.0375,0,0,0.0125,0.2813,0.1563,0.0938,0.0063,0.05,2.25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Gulisan,,118.058528,6.154472,2020/7/22,5,0.5313,0.0938,0,0.15,0.0125,0.125,0,0.0313,0.0563,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 2,5m,118.108056,6.163417,2020/7/23,5,0.3813,0.0125,0,0.0188,0.0125,0.325,0.1563,0.0375,0,0.0563,2.25,0,0,0,0,0,3.75,0,0,0,5.75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
North Borneo,Pulau Penyu,118.081906,6.163411,Pulau Bakungan 2,10m,118.108056,6.163417,2020/7/23,10,0.1625,0.0188,0.0063,0,0,0.1438,0.1063,0.55,0,0.0125,1.25,0,0,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Nayak,,104.212667,2.779306,2020/7/27,7,0.5125,0.1125,0,0.0938,0.0313,0.2,0,0.0438,0,0.0063,9.5,0,1.25,0,0,0,0.5,0.25,0,0,0.25,0,0,3,0,0,0,1,1,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Munjor South,,104.218056,2.741083,2020/7/28,7,0.6063,0.0938,0,0,0,0.2438,0,0.05,0,0.0063,2.25,0,0.25,0,0,3,2.75,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Saing,,104.199228,2.822864,2020/7/28,6,0.4563,0.1125,0,0.0188,0,0.2813,0.1188,0.0063,0.0063,0,8.25,0,0,0,0,0,1,0,2,0,0.25,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Dalam,,104.187567,2.874264,2020/7/28,6,0.575,0.0563,0.0813,0.0063,0,0.2438,0.025,0,0.0063,0.0063,6.5,0,0,0,0,0,1.5,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Jahat East,,104.1753,2.668783,2020/7/29,7,0.625,0.0438,0,0,0.0125,0.2875,0.0063,0,0,0.025,6.75,0,2.5,0,0,0,1.75,0,0.25,0,2.25,0,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Batu Nipah,,104.135417,2.732133,2020/7/29,5,0.375,0,0.0063,0.0625,0,0.4188,0.0563,0.0813,0,0,4,0,2.5,0,0,0,1.25,0.5,0.25,0,6.75,0,0,5,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Pinang Marine Park,,102.999783,5.7469,2020/8/6,4.6,0.1875,0,0,0.0938,0.05,0.2938,0.3688,0.0063,0,0,13.5,0,1,0,0,0,16,0.25,2.25,0,42,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pasir Akar,,102.99925,5.739967,2020/8/6,3,0.0313,0,0,0.1938,0.0375,0.6,0.0875,0.0125,0,0.0375,0.5,0,0,0,0,0,15,0,1.25,0,19.25,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Terumbu Kili,,102.997745,5.732712,2020/8/6,6.2,0.6125,0,0,0.1125,0,0.25,0,0.0063,0,0.0188,6.5,0,1.25,0,0,0,8,0,2.75,0,0.75,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Chagar Hutang East,,103.010361,5.817661,2020/8/7,8.8,0.125,0.0063,0,0.2625,0.05,0.4063,0.1438,0,0,0.0063,2.5,0,12.75,0,0,0,5,0.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Mak Simpan,,102.9926,5.788367,2020/8/7,4.5,0.2688,0.0063,0,0.0625,0.0063,0.325,0.2625,0.0688,0,0,2.5,0,0.5,0,0,0,6.25,0,0.25,0,18.5,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Lima Southern Tip,,103.059147,5.771701,2020/8/7,5,0.3125,0.1438,0,0.0438,0.0063,0.35,0.1,0,0,0.0438,2.75,0.25,0,0,0,0,6.25,0,0.25,0,1,0,0,4,4,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Teluk Kerma,,103.016983,5.799767,2020/8/7,7.4,0.4313,0.0125,0.0125,0.15,0.0563,0.1688,0.1,0.0688,0,0,2.75,0,0,0,0,0,7,0,0.5,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Kerengga Kecil,,103.029183,5.75865,2020/8/8,7,0.275,0,0,0.1313,0.0125,0.1688,0.2563,0.1563,0,0,5,0,0,0,0,0,0.75,0,0.75,0,2,0,0,6,0,0,0,4,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Paku Besar,,103.041755,5.777063,2020/8/8,8.3,0.25,0.0188,0,0.1375,0.0563,0.2063,0.3125,0.0125,0,0.0063,3,0,0,0,0,0,5.5,0,1,0,1.25,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Paku Kecil,,103.039028,5.771694,2020/8/8,7.4,0.6438,0.0125,0.0063,0.1563,0.0125,0.0875,0.0688,0,0,0.0125,4,0,15,0,0,0,4,0,0,0,0.25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Tengkorak,,103.071283,5.666117,2020/8/9,6.5,0.275,0,0,0.4125,0.0313,0.25,0,0.0313,0,0,2.5,0,24.5,0,0,0,11.75,0,0.25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Besar,,103.151048,5.643584,2020/8/9,9.1,0.4438,0.0063,0,0.3,0.025,0.1563,0.0375,0,0,0.0313,3.5,0,49.25,0,0,0,3.25,0.25,0.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Kecil,,103.1595,5.62555,2020/8/9,9.7,0.525,0.0188,0,0.2313,0.0063,0.1938,0.0188,0,0,0.0063,9,0,115,0,0,0,8.75,0,2.5,0,0.75,0,0,0,4,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Heritage Row,,103.056667,5.615,2020/8/10,5.4,0.075,0,0,0.4563,0.0875,0.1375,0.1375,0.1,0,0.0063,2.75,0,0,0,0,0,0.25,0.25,0,0,9.25,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Karah,,103.064183,5.598908,2020/8/10,8.5,0.5375,0,0.0125,0.275,0.0313,0.0688,0.0563,0,0,0.0188,4,0,0,0,0,0,0.75,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pasir Tenggara,,103.06355,5.610234,2020/8/10,6,0.025,0.8938,0,0.0125,0.0188,0.0313,0.0125,0.0063,0,0,1,0,0,0,0,0,0,0,0.5,0,1.5,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Kerengga Besar,,103.028908,5.753897,2020/8/10,5.3,0.4813,0,0,0.1688,0.0063,0.075,0.2313,0.0313,0,0.0063,8,0,0,0,0,0,1.75,0,0,0,0,0,0,23,0,0,0,18,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Redang Kalong House Reef,,103.028453,5.762261,2020/8/10,5.2,0.075,0.3625,0,0.15,0.0375,0.1125,0.1688,0.0813,0,0.0125,8.25,0,3.75,0,0,0,1.75,0,0.25,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Base Camp,,116.022033,6.008183,2020/8/11,7,0.35,0,0,0.025,0,0.3,0.25,0.0625,0,0.0125,7,0,0.5,0,0,0,0.5,0,0.5,0,7.25,0,0,0,0,0,0,1,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Layar,,102.744883,5.912033,2020/8/12,10.1,0.65,0,0,0.075,0.0125,0.2438,0,0,0,0.0188,12.25,0.25,26.25,0,0,0,0,0,3,0,15.25,0,0,0,1,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Shark Point,,102.747017,5.884067,2020/8/12,7.5,0.5625,0,0,0.3,0,0.0563,0,0.0688,0,0.0125,8.25,0,9.5,0,0,0,4.5,0,1.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tukas laut,,102.770267,5.886033,2020/8/12,8.2,0.3938,0.05,0.0063,0.2625,0.025,0.2,0.0438,0.0188,0,0,2.75,0,2.5,0,0,0,7.5,0,0.25,0,0.25,0,0,7,1,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Mamutik,,116.012606,5.967789,2020/8/12,7,0.5125,0.0063,0,0.0375,0.0063,0.075,0.2,0.1625,0,0,3.25,0.25,4,0,0,0,1.25,0,0.75,0,67.25,0,0,1,0,0,0,1,0,0,2,0,0.5,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Manukan West,,115.994317,5.970767,2020/8/12,5,0.4375,0,0,0,0.0063,0.2813,0.225,0.0313,0,0.0188,5,0,52.5,0,0,0,9,0,2,0,21.75,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
North Borneo,Tunku Abdul Rahman Park,116.010782,6.014158,Sulug,,115.991072,5.959122,2020/8/12,5,0.4125,0.0063,0,0.0188,0.0125,0.2375,0.2063,0.1063,0,0,5,1.25,3,0,0,0,3.75,0,1,0,55.25,0,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tiga Ruang,,102.754067,5.91445,2020/8/13,4.5,0.2438,0,0,0.175,0.0563,0.1563,0.1188,0.25,0,0,4.75,0,0,0,0,0,3.25,0,1,0,5.75,0,0,4,0,0,0,11,0,0,0,0,1.25,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Nisan,,102.7256,5.920983,2020/8/13,5.5,0.3813,0.0063,0,0.1125,0,0.2063,0.15,0.1313,0,0.0125,7.25,0,0.5,0,0,0,2.25,0.25,0.5,0,25.25,0,0,5,0,0,0,7,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Tabir,,102.722017,5.939083,2020/8/13,6.3,0.275,0.2,0,0.1813,0,0.2125,0.075,0,0,0.0563,4.25,0,0.5,0,0,0,3,0.5,0.5,0,0.25,0,0,1,0,0,0,4,0,0,1,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,D\,Lagoon,,102.723267,5.93215,2020/8/13,5.4,0.6313,0,0.0063,0.1125,0.0063,0.2,0.0063,0.0188,0,0.0188,20.75,0,39.25,0,0,0,14,0.25,0,0,0,0,0,1,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tanjung Besi,,102.758633,5.923117,2020/8/13,5.4,0.2688,0.0063,0.0063,0.3938,0,0.2125,0.0813,0.0313,0,0,5.75,0.25,0,0,0,0,17.25,0,1.25,0,1.5,0,0,0,1,0,0,5,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Pulau Rawa,,102.68055,5.96295,2020/8/14,4.6,0.1188,0,0,0.6938,0,0.0563,0.075,0.05,0,0.0063,4.75,0,0,0,0,1,1.75,0,0.25,0,3,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Sea Bell,,102.709817,5.9106,2020/8/14,7.6,0.025,0,0,0.6563,0.025,0.05,0.05,0.1813,0,0.0125,3.25,0,0,0,0,0,0.75,0,0.75,0,19.25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 3,,103.260319,5.232383,2020/8/16,10.1,0.325,0.05,0,0.1,0.0188,0.3063,0.0063,0.1875,0.0063,0,3.75,0,0,0,0,0,2,0,1.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Silent Reef,,103.269247,5.227167,2020/8/16,9,0.2625,0.0625,0,0.0688,0.0375,0.2313,0.0063,0.175,0.1563,0,0.5,0,0,0,0,0,6.25,0.25,0.25,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Teluk Jawa,,103.268333,5.208889,2020/8/16,9.3,0.6125,0.05,0,0.0313,0.0125,0.1813,0,0.0375,0.075,0,5.25,0,5,0,0,0,1.25,0.25,2.75,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 1,,103.260802,5.23331,2020/8/17,5.4,0.1875,0.0063,0,0.0563,0.0063,0.3813,0.175,0.1813,0,0.0063,8.5,0.25,0.75,0,0,0,8.25,0,0.25,0,0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Batu Payong,,103.260969,5.224432,2020/8/17,4.4,0.6688,0,0.0063,0,0.0125,0.1063,0.0063,0.15,0.0438,0.0063,4.5,0,0,0,0,0,0.25,0,0.5,0,56.5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Batu Malang,,104.102467,2.902317,2020/9/8,8,0.9,0,0.0188,0,0,0.0563,0.0063,0,0,0.0188,6,0,0,2,0,0,1.5,0,0.25,0,10.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Chebeh,,104.096908,2.932433,2020/9/8,10.3,0.8625,0,0,0,0.0063,0.0938,0.025,0,0,0.0125,4.75,0,3.5,0,0,0,2,0,0.75,0,52,0,0,9,2,0,0,2,0,0,1,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Fan Canyon,,104.112552,2.910824,2020/9/8,9.9,0.7813,0.025,0,0,0,0.1688,0.0125,0,0.0125,0,6,0,0.5,0,0,0,3.75,0,0,0,2.5,0,0,0,1,0,0,3,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Kador,,104.10845,2.91485,2020/9/8,8.3,0.6813,0.0938,0.0125,0,0,0.1813,0.0313,0,0,0,10.75,0,0.5,0,0,0,2.75,0,0.25,0,1,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Lam\,s Point,,118.274404,4.937918,2020/9/8,10,0.1938,0.0063,0.0063,0,0.0563,0.1188,0.3063,0.3125,0,0,0.75,0,1,0,0,0,2.75,0,0.25,0,55.5,0,0,0,0,0,0,0,0,0,2,0.25,0.5,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Nemo Garden,,118.282416,4.941566,2020/9/8,10,0.3875,0.0063,0.0063,0.0063,0.0063,0.2688,0.1875,0.1125,0,0.0188,2.75,0,1,0,0,0,3.75,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Pulau Burung,,118.266717,4.923983,2020/9/8,11,0.4063,0.0063,0.0188,0,0.025,0.1563,0.2875,0.0813,0,0.0188,1.25,0,0.25,0,0,0,2,0,0,0,29.25,0,0,0,0,0,0,0,0,0,2,0,1.75,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Freshwater Bay,,103.678417,4.8076,2020/9/9,3.6,0.55,0.0125,0,0.3375,0.0063,0.0875,0,0,0.0063,0,7.5,0.25,1.25,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Pasir tenggara,,103.675995,4.800464,2020/9/9,4.4,0.2875,0.0063,0.0125,0.0438,0.0125,0.225,0.3063,0.1063,0,0,2.75,0,20.25,0,0,0,10.5,0.25,1.5,0,0,0,0,11,2,0,0,2,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Turtle Point,,103.674713,4.806002,2020/9/9,5.1,0.3875,0.1375,0,0.1625,0.0125,0.1875,0.1063,0,0,0.0063,7,0.75,61,0,0,0,9.75,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Labas,,104.065331,2.888636,2020/9/9,6.7,0.6938,0.1,0,0,0.0063,0.0188,0.1688,0.0125,0,0,4.5,0,1.25,0,0,0,0.5,0.25,0,0,1.25,0,0,27,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Sepoi,,104.051669,2.898055,2020/9/9,8.4,0.8625,0,0.0063,0,0,0.1125,0,0,0,0.0188,9.75,0,2.5,0,0,0,2.75,0,0.75,0,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Soyak South,,104.146833,2.874667,2020/9/9,5.3,0.2813,0,0.15,0.025,0.05,0.1563,0.1875,0.1375,0,0.0125,3.75,0,3.25,0,0,0,0.75,0,0.25,1,32,0,0,87,2,0,0,1,0,0,1,1.5,0,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Adam\,s Point,,118.257882,4.950864,2020/9/9,8.5,0.375,0,0,0,0.025,0.2813,0.2063,0.1,0,0.0125,0.75,0,0,0,0,0,0,0,0,0,207.25,0,0,0,0,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Cabbage Reef,,118.257833,4.948783,2020/9/9,8,0.5688,0,0,0,0.0063,0.2563,0.125,0.0313,0,0.0125,2.5,0,1.5,0,0,0,3.5,0,0,0,146.25,0,0,0,0,0,0,1,0,0,1,0,1.75,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Fish Eye,,118.252753,4.963032,2020/9/9,8,0.025,0,0,0,0.0125,0.6125,0.275,0.05,0,0.025,1.25,0,0,0,0,0,0.75,0,0,0,256,0,0,0,0,0,0,0,0,0,3,0.25,0.5,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,House Reef,,118.264017,4.967117,2020/9/9,5.5,0.1688,0.025,0,0.0125,0.0063,0.7188,0.0313,0.0375,0,0,5,0.5,0.25,0,0,0,15.75,0,0,0,4.25,0,0,0,0,0,0,0,0,0,3,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Gua Rajawali,,103.675933,4.8128,2020/9/10,6.7,0.2875,0.1438,0.0063,0.2063,0.0125,0.2313,0.1125,0,0,0,8.75,0,0.5,0,0,0,4,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Rajawali Reef,,103.679259,4.817283,2020/9/10,9.8,0.375,0.2313,0,0.1063,0.0375,0.225,0.0125,0.0063,0,0.0063,3.75,0,0,0,0,0,5.5,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Teluk Rajawali,,103.6804,4.815517,2020/9/10,5.9,0.6625,0.0625,0.0063,0.1,0,0.1438,0,0.025,0,0,7,0,0,0,0,0,8.25,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Pirate Reef,,104.157417,2.8238,2020/9/10,8.2,0.275,0,0.3688,0,0.0125,0.25,0.0375,0.0438,0,0.0125,5.75,0.25,4.75,0,0,0,4.25,0,0.25,0,107.25,0,0,16,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Tekek House Reef,,104.151026,2.816025,2020/9/10,5.7,0.3563,0.0188,0,0,0.0438,0.125,0.1313,0.275,0,0.05,3.25,0,3,0,0,0,11.25,0,0,0,125.5,0,0,1,0,0,0,6,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Tumuk,,104.123025,2.792394,2020/9/10,8.5,0.5125,0.0188,0,0,0.0063,0.3438,0.0375,0.0188,0,0.0625,7.25,0,7,0,0,0,4.75,0,0.25,0,219.5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Ira\,s Reef,,118.25605,4.923533,2020/9/10,8,0.1,0.0063,0,0,0.0063,0.2188,0.5313,0.1313,0,0.0063,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Light House,,118.251267,4.9487,2020/9/10,7,0.525,0,0,0,0.0063,0.2688,0.0563,0.125,0,0.0188,3.25,0,0,0,0,0,4.75,0,0,0,67.25,0,0,0,0,0,0,1,0,0,2,0,2.25,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Mid Reef,,118.254267,4.912333,2020/9/10,6,0.1375,0,0.0063,0,0,0.2375,0.225,0.3688,0.0063,0.0188,0.5,0,0,0,0,0,4,0,0,0,166,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
North Borneo,Lahad Datu,118.235673,4.937258,Pulau Laila,,118.228517,4.930183,2020/9/11,6,0.3938,0,0.0063,0,0.025,0.2625,0.15,0.15,0,0.0125,0,0,1.5,0,0,0,3.25,0,0,0,150.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
